letter_id,from_id,from_name,to_id,to_name,date
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1463-cm,E014723-S049027-T000000,"Windsor, Thomas",E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-09-30
SP_89/14_f.226,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-01
SP_29/420_f.200,S008348,Colonel Henry Farr,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1258-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1682-09-02
SP_29/420_f.52,S041619,Sir Geoffrey Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-03
SP_29/420_f.51,S044211,Sir Thomas Medowes,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-03
SP_89/14_f.228,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-03
SP_89/14_f.230,S006925,Charles Fanshaw,S025899,King Dom Pedro II,1682-09-04
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1263-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S027440,Lord Deputy,1682-09-04
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1265-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S027440,Lord Deputy,1682-09-04
SP_29/420_f.54,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-05
SP_29/420_f.55,S036930,Rev. Timothy Halton,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-05
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1272-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S010172,Common Serjeant,1682-09-05
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1274-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E007992-S018852-T000000,"Heneage Finch, Earl of Winchilsea",1682-09-05
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1275-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S033476,Mr. Southing,1682-09-05
SP_44/68_f.125,E012119-S043025-T000000,Sir Leoline Jenkins,E014603-S035450-T000000,"Peter Mews, Bishop of Winchester",1682-09-05
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1277-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S050643,Walter Chetwynd,1682-09-05
SP_44/68_f.123,E012119-S043025-T000000,Sir Leoline Jenkins,E009591-S051714-T000000,"William Gulston, Bishop of Bristol",1682-09-05
SP_89/14_f.236,S048380,Thomas Maynard,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-15
SP_29/420_f.61,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-06
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1283-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E022460-S048449-T000000,Thomas Newcombe,1682-09-06
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1285-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S041079,Sir Courtenay Pole,1682-09-07
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1286-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S043499,Sir Richard Hart,1682-09-07
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1290-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S027861,Lord Provost,1682-09-07
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1292-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S041693,Sir George Gordon of Haddo,1682-09-07
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1289-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E007121-S051497-T000000,"William Douglas, Duke of Queensberry",1682-09-07
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1295-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S051735,"William Hamilton (Douglas), Duke of Hamilton",1682-09-07
SP_29/420_f.65,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-08
SP_29/420_f.66,S024431,John Strode,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-08
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1303-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S022959,"John Egerton, Earl of Bridgewater",1682-09-08
SP_44/68_f.131,E012119-S043025-T000000,Sir Leoline Jenkins,S027528,Lord Finch,1682-09-08
SP_89/14_f.232,S048380,Thomas Maynard,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-08
SP_29/420_f.67,S005800,Captain Michael Greenstreet,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-08
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1305-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S041693,Sir George Gordon of Haddo,1682-09-08
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1315-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E007121-S051497-T000000,"William Douglas, Duke of Queensberry",1682-09-08
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1308-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S051735,"William Hamilton (Douglas), Duke of Hamilton",1682-09-08
SP_29/420_f.77,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-09
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1327-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E004125-S043641-T000000,"Sir Robert Cann, Mayor",1682-09-09
SP_44/68_f.133,E012119-S043025-T000000,Sir Leoline Jenkins,S044091,Sir Thomas Earle,1682-09-09
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1328-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E009591-S051714-T000000,"William Gulston, Bishop of Bristol",1682-09-09
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1325-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S000625,Alderman Moreton,1682-09-09
SP_29/420_f.75,S006992,Charles King,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-09
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1333-cm,E009213-S013538-T000000,"Graham, Richard",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-20
SP_29/420_f.81,S036930,Rev. Timothy Halton,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-10
SP_47/1_f.12,S043278,Sir Philip Carteret,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-10
SP_29/420_f.92,S012671,Dr. Matthew Fowler,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-11
SP_29/420_f.91,S033539,Mr. Thompson,S034934,Owen Wynne,1682-09-11
SP_29/420_f.89,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-11
SP_29/420_f.87,S041619,Sir Geoffrey Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-11
SP_29/420_f.85,S006992,Charles King,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-11
SP_29/420_f.93,S014259,Edward Everard,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-12
SP_29/420_f.95,S030657,Matthew Anderton,S043283,Sir Philip Egerton,1682-09-12
SP_44/68_f.135,E012119-S043025-T000000,Sir Leoline Jenkins,S016296,"Francis, Lord Guilford",1682-09-12
SP_29/420_f.96,E010707-S019407-T000000,"Somerset, Henry",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-13
SP_29/420_f.100,S030657,Matthew Anderton,S008692,Colonel Robert Worden,1682-09-13
SP_29/420_f.101,S033539,Mr. Thompson,S034934,Owen Wynne,1682-09-13
SP_102/49_f.47,S036310,Pyotr,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-09-14
SP_102/49_f.47,S049843,Tsars Ivan,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-09-14
SP_89/14_f.234,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-14
SP_29/420_f.103,S016296,"Francis, Lord Guilford",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-15
SP_29/420_f.111,S012671,Dr. Matthew Fowler,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-16
SP_29/420_f.108,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-16
SP_29/420_f.106,E012099-S041711-T000000,Sir George Jeffreys,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-16
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1360-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E010707-S019407-T000000,"Somerset, Henry",1682-09-16
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1358-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E016079-S043752-T000000,Sir Robert Paston,1682-09-16
SP_44/68_f.137,E012119-S043025-T000000,Sir Leoline Jenkins,E020021-S007072-T000000,"Talbot, Charles",1682-09-16
SP_29/420_f.104,S043499,Sir Richard Hart,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-16
SP_89/15_f.152,S006925,Charles Fanshaw,S025899,King Dom Pedro II,1682-09-16
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1362-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S027440,Lord Deputy,1682-09-16
SP_29/420_f.105,S006992,Charles King,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-16
SP_29/420_f.115,S041619,Sir Geoffrey Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-17
SP_29/420_f.114,S048688,Thomas Saywell,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-17
SP_44/66_f.136,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S002120,Bailiffs and Burgesses of Droitwich,1682-09-17
SP_67/1_f.14,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S030907,Mayor and Corporation Limerick,1682-09-17
SP_29/420_f.128,S012671,Dr. Matthew Fowler,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-18
SP_29/420_f.119,S020899,James Harris,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-18
SP_29/420_f.116,S023990,John Peate,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-09-18
SP_29/420_f.123,S028319,Lt. Colonel Ramsey,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-18
SP_29/420_f.124,S033539,Mr. Thompson,S034934,Owen Wynne,1682-09-18
SP_29/420_f.117,E916665-S042749-T000000,Sir John Moore,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-18
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1375-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S013497,Earl of Montagu,1682-09-18
SP_29/420_f.133,S012763,Dr. Richmond,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-19
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1381-cm,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S027260,Lord Chancellor,1682-09-19
SP_44/56_f.65,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S030854,Mayor and Aldermen of Winchester,1682-09-19
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1385-cm,E002622-S014197-T000000,"Edward Conway, Earl of Conway",S000451,Admiralty,1682-09-19
SP_29/420_f.131,S038635,Robert Hall,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-19
SP_29/420_f.140,E021148-S021177-T000000,"Vernon, James",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-20
SP_29/420_f.136,S028319,Lt. Colonel Ramsey,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-20
SP_29/420_f.139,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-20
SP_29/420_f.138,S039742,Sampson Byrch,E008045-S021118-T000000,"Scott, James",1682-09-20
SP_44/68_f.139,E012119-S043025-T000000,Sir Leoline Jenkins,S040366,Sheriff Pilkington,1682-09-20
SP_29/420_f.143,S028319,Lt. Colonel Ramsey,S034934,Owen Wynne,1682-09-21
SP_29/420_f.144,S035022,P.&#x2014;&#x2014;H.&#x2014;&#x2014;,S035501,Peter Shakerley,1682-09-21
SP_29/420_f.141,E012119-S043025-T000000,Sir Leoline Jenkins,E009213-S013538-T000000,"Graham, Richard",1682-09-21
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1401-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E012099-S041711-T000000,Sir George Jeffreys,1682-09-21
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1405-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S045118,States General of Netherlands,1682-09-21
SP_29/420_f.148,S014402,Edward Legh,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-22
SP_29/420_f.146,E007997-S018851-T000000,"Heneage Finch, Earl of Nottingham",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-22
SP_29/420_f.149,S026523,Leftwich Oldfield,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-22
SP_29/420_f.147,S028319,Lt. Colonel Ramsey,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-22
SP_29/420_f.154,S035501,Peter Shakerley,S034934,Owen Wynne,1682-09-23
SP_29/420_f.152,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-23
SP_29/420_f.151,S041619,Sir Geoffrey Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-23
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1424-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E016079-S043752-T000000,Sir Robert Paston,1682-09-23
SP_29/420_f.157,S043726,Sir Robert Leicester,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-23
SP_89/14_f.238,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-23
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1425-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E007121-S051497-T000000,"William Douglas, Duke of Queensberry",1682-09-23
SP_29/420_f.162,E011316-S044671-T000000,Sir William Hooker,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-24
SP_29/420_f.172,S028319,Lt. Colonel Ramsey,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-25
SP_29/420_f.169,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-25
SP_29/420_f.170,S039742,Sampson Byrch,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-25
SP_29/420_f.168,E012099-S041711-T000000,Sir George Jeffreys,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-25
SP_29/420_f.166,S050643,Walter Chetwynd,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-25
SP_29/420_f.184,S012593,"Dr. John Lloyd, Vice-Chancellor of the University of Oxford",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-26
SP_29/420_f.181,E916665-S042749-T000000,Sir John Moore,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-26
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1443-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S018972,"Henry Cavendish, Duke of Newcastle upon Tyne",1682-09-26
SP_44/68_f.141,E012119-S043025-T000000,Sir Leoline Jenkins,E016079-S043752-T000000,Sir Robert Paston,1682-09-26
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1442-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E000000-S052517-T036027,"William Stanley, Earl of Derby",1682-09-26
SP_29/420_f.186,S012525,Dr. James Arderne,S005531,Captain John Clarke,1682-09-27
SP_29/420_f.185,S047651,"Thomas Cholmondeley, Sheriff of Cheshire",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-27
SP_29/420_f.187,S020899,James Harris,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-28
SP_89/15_f.5,S035919,Portuguese Secretary of State,S006925,Charles Fanshaw,1682-09-28
SP_30/G_f.439,S055372,Thomas Kent,S002370,Barons of the Exchequer,1682-09-28
SP_30/G_f.439,S055372,Thomas Kent,S027955,Lord Treasurer,1682-09-28
SP_89/14_f.239,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-28
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1460-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1682-09-28
SP_44/53_f.510,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049835,Trustees of the Charterhouse,1682-09-28
SP_29/420_f.191,S052596,William Toplady,S003011,Brother Hall,1682-09-29
SP_29/420_f.194,S012525,Dr. James Arderne,S005531,Captain John Clarke,1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1471-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027260,Lord Chancellor,1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1488-cm,S047250,"Theobald, Baron of Brittas",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-30
SP_29/420_f.197,S047651,"Thomas Cholmondeley, Sheriff of Cheshire",E012119-S043025-T000000,Sir Leoline Jenkins,1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1476-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S015232,"Ernest Augustus, Duke of Brunswick and Luneburg",1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1485-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S041693,Sir George Gordon of Haddo,1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1469-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S049835,Trustees of the Charterhouse,1682-09-30
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1474-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E007121-S051497-T000000,"William Douglas, Duke of Queensberry",1682-09-30
SP_29/420_f.198,S007064,Charles Speke,S026409,Laurence Brome,1682-09-30
SP_29/420_f.213,S020899,James Harris,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-01
SP_29/421/1_f.102,S023370,John Hilton,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-31
SP_29/421/1_f.98,S030274,Mary Elson,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-31
SP_29/421/1_f.96,S030339,Mary Warren,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-31
SP_29/421/1_f.101,S035805,Pier Maria Mazzantini,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-31
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1653-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027528,Lord Finch,1682-10-31
SP_29/421/1_f.94,S005665,Captain John Skelton,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-31
SP_29/421/1_f.97,S008348,Colonel Henry Farr,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-31
SP_29/420_f.215,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-02
SP_30/G_f.66,S030939,Mayor and Corporation of Wigan,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1682-10-02
SP_29/420_f.216,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-02
SP_29/420_f.218,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S027720,Lord Mayor,1682-10-02
SP_44/66_f.142,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S027720,Lord Mayor,1682-10-02
SP_29/420_f.219,S037357,Richard Carter,S014714,"Edward, Lord Noel",1682-10-03
SP_29/420_f.220,S041619,Sir Geoffrey Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-03
SP_89/14_f.241,S006925,Charles Fanshaw,S025899,King Dom Pedro II,1682-10-03
SP_89/14_f.243,S006925,Charles Fanshaw,S025899,King Dom Pedro II,1682-10-03
SP_29/420_f.223,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-04
SP_44/68_f.143,E012119-S043025-T000000,Sir Leoline Jenkins,E016079-S043752-T000000,Sir Robert Paston,1682-10-04
SP_47/1_f.22,S042697,Sir John Lanier,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-05
SP_29/420_f.224,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-06
SP_29/420_f.226,S041638,Sir George Booth,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-06
SP_89/14_f.245,S006925,Charles Fanshaw,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-06
SP_89/14_f.247,S006925,Charles Fanshaw,E014148-S009502-T000000,"Treasury, The",1682-10-06
SP_89/14_f.249,S006925,Charles Fanshaw,E014148-S009502-T000000,"Treasury, The",1682-10-06
SP_29/420_f.234,S012671,Dr. Matthew Fowler,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-07
SP_29/420_f.228,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-07
SP_47/1_f.23,S017462,George Lyttelton,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-07
SP_29/420_f.232,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-07
SP_29/420_f.229,S039742,Sampson Byrch,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-07
SP_44/68_f.145,E012119-S043025-T000000,Sir Leoline Jenkins,S018972,"Henry Cavendish, Duke of Newcastle upon Tyne",1682-10-07
spo3_cspd_c2_1682-1682_cspd_c2_1682-1682-m1530-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S043726,Sir Robert Leicester,1682-10-07
SP_29/420_f.230,S047651,"Thomas Cholmondeley, Sheriff of Cheshire",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-07
SP_89/15_f.8,S048380,Thomas Maynard,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-17
SP_29/420_f.236,S020899,James Harris,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-08
SP_89/15_f.156,S006925,Charles Fanshaw,S025899,King Dom Pedro II,1682-10-08
SP_29/420_f.237,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-09
SP_29/420_f.239,S014714,"Edward, Lord Noel",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-09
SP_29/420_f.241,S035501,Peter Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-09
SP_29/420_f.242,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-10
SP_29/420_f.243,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-11
SP_47/1_f.24,S026933,"Lieutenant, Bailiff and Jurats",E019066-S007456-T000000,"Hatton, Christopher",1682-10-11
SP_29/420_f.244,S041619,Sir Geoffrey Shakerley,E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-11
SP_29/420_f.249,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-12
SP_29/421/1_f.1,E002622-S014197-T000000,"Edward Conway, Earl of Conway",E012119-S043025-T000000,Sir Leoline Jenkins,1682-10-13
