language_primary,estc_id,gatherings.original,width.original,height.original,obl.original,gatherings,width,height,obl,area,original,publication_year_from,publication_year_till,publication_year,publication_decade,publication_century,uncertain,circa,range,price,prices_found,Pound,Shilling,Pence,total_price,year,Commodity,Market,variety,currancy,volume,C.currancy,C.volume,value,notes,source,total_price_in_silver,freq,annual,is_periodical,short_title,work_id,publication_place,publication_country,false_imprint,org_260_a,org_260_a_square_brackets,org_752_a,org_752_b,org_752_d,longitude,latitude,geo_id,pagecount.multiplier,pagecount.squarebracket,pagecount.plate,pagecount.arabic,pagecount.roman,pagecount.sheet,pagecount,volnumber,volcount,parts,pagecount_from,pagecount.orig,singlevol,multivol,issue,document.items,paper,document_type
English,T5573,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,MDCCXIII. [1713],1713,1713,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An essay on criticism,729-essay on criticism,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,35,0,0,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,742.1875,In-between
English,T73464,8vo,NA,NA,FALSE,8vo,13,19,0,247,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The antiquities of St. Peter's,3967-antiquities of st peters,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,25,4,351,0,0,380,NA,1,NA,original,380,TRUE,FALSE,FALSE,1,8147.56944444444,Book
English,N28203,4to,NA,NA,FALSE,4to,22,28,0,616,MDCCIV. [1704],1704,1704,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A commentary upon the fifth book of Moses, called Deuteronomy",3000-a commentary upon first book of moses called genesis by right reverend father in god symon lord bishop of ely,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,6,0,694,0,0,700,NA,1,NA,original,700,TRUE,FALSE,FALSE,1,37430.5555555556,Book
English,T84981,8vo,NA,NA,FALSE,8vo,13,19,0,247,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Mr. Asg..l's congratulatory letter to the L..d B....p of S...m,42977-mr asgls congratulatory letter to ld bp of sm upon excellent modern preface just publishd by his l,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,23,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,T30804,8vo,NA,NA,FALSE,8vo,13,19,0,247,1704.,1704,NA,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A description of all the seats of the present wars of Europe,X-a description of all the seats of the present wars of europe,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,20,4,244,0,0,268,NA,1,NA,original,268,TRUE,FALSE,FALSE,1,5746.18055555556,Book
English,T166338,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The great end and usefulness of government,174463-great end and usefulness of government in sermon preachd at assizes held at aylesbury in county of bucks by right honourable lord chief justice king and mr,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,23,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,T76541,8vo,NA,NA,FALSE,8vo,13,19,0,247,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The history of infant baptism,4902-history of infant-baptism,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
English,T228682,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1717],1717,NA,1717,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Petition for Andrew Mʿready merchant in Stranrawer,37198-petition for andrew mʿready merchant in stranrawer,Edinburgh,Scotland,FALSE,"[Edinburgh,",TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T32602,8vo,NA,NA,FALSE,8vo,13,19,0,247,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Elements of policy civil and ecclesiastical, in a mathematical method. By M.E",69807-elements of policy civil and ecclesiastical in mathematical method by me,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,88,0,0,92,NA,1,NA,original,92,TRUE,FALSE,FALSE,1,1972.56944444444,In-between
English,N808,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1714],1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An hymn, to be sung by the charity-children of St. Brides","X-an hymn, to be sung by the charity-children of st. brides",London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T192400,4to,NA,NA,FALSE,4to,22,28,0,616,1706.,1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Sermon upon the nativity of our Lord Jesus Christ,147641-sermon upon nativity of our lord jesus christ preachd at edinburgh upon december 25th,Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,20,20,NA,1,NA,original,20,TRUE,FALSE,FALSE,1,1069.44444444444,Pamphlet
English,N49819,8vo,NA,NA,FALSE,8vo,13,19,0,247,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The heinous sin and danger of prevaricating with God and the government,25381-heinous sin and danger of prevaricating with god and government sermon preached at lyn mart feb,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,5,0,23,0,0,28,NA,1,NA,original,28,TRUE,FALSE,FALSE,1,600.347222222222,Pamphlet
English,N22956,8vo,NA,NA,FALSE,8vo,13,19,0,247,1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A sermon preach'd at the Royal Chappel at White-Hall; on Ash-Wednesday, Febr. 26, 1706/7",5700-a sermon preachd at royal chappel at white hall on ash wednesday feb 26 1706/7,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,16,16,NA,1,NA,original,16,TRUE,FALSE,FALSE,1,343.055555555556,Pamphlet
English,T31052,8vo,NA,NA,FALSE,8vo,13,19,0,247,Printed in the year M.DCC.XII. [1712],1712,1712,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A Complete key to the three parts of law is a bottomless-pit, and the story of the St. Alban's Ghost","X-a complete key to the three parts of law is a bottomless-pit, and the story of the st. alban's ghost",London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,171.527777777778,Pamphlet
English,N52382,8vo,NA,NA,FALSE,8vo,13,19,0,247,1712.,1712,NA,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Horace's art of poetry,793-ars poetica,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,11,0,61,0,0,72,NA,1,NA,original,72,TRUE,FALSE,FALSE,1,1543.75,In-between
English,T72044,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1710?],1710,NA,1710,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The unfortunate family,X-the unfortunate family,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,171.527777777778,Pamphlet
English,T208364,4to,NA,NA,FALSE,4to,22,28,0,616,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,Price from imprint: price 6d,6d,0,0,6,6,1715,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),2.78395161,NA,NA,FALSE,A true and exact list of the lords spiritual and temporal,4268-lists 1715,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,30,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,1711.11111111111,Pamphlet
English,T39883,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A new method for discovering the longitude both at sea and land,12182-a new method for discovering longitude both at sea and land humbly proposed to consideration of publick,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,104,104,NA,1,NA,original,104,TRUE,FALSE,FALSE,1,2229.86111111111,In-between
English,T120680,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1718],1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,Price from imprint: price 2sStitch'd,2s,0,2,0,24,1718,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),11.13580644,NA,NA,FALSE,Nazarenus,22723-nazarenus,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,9,0,85,25,0,119,NA,1,NA,original,119,TRUE,FALSE,FALSE,1,2551.47569444444,In-between
English,T142383,4to,NA,NA,FALSE,4to,22,28,0,616,1707],1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An account of the proceeding in Convocation, in a cause of contumacy, commenc'd April 10. 1707. Occasion'd by the publishing a protestation made against it, in one of the common news-papers",50753-an account of proceeding in convocation in cause of contumacy commencd april 10 1707 occasiond by publishing protestation made against it in one of common news-papers,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,18,18,NA,1,NA,original,18,TRUE,FALSE,FALSE,1,962.5,Pamphlet
English,T143036,4to,NA,NA,FALSE,4to,22,28,0,616,1719.,1719,NA,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A pastoral in imitation of the first eclogue of Virgil,46563-a pastoral in imitation of first eclogue of virgil inscribd to provost fellows and scholars of trinity college dublin by murroghoh o connor of aughanagraun,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,1,0,11,0,0,12,NA,1,NA,original,12,TRUE,FALSE,FALSE,1,641.666666666667,Pamphlet
English,T86652,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCVIII. [1708],1708,1708,1708,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The nature of uncleanness consider'd: wherein is discoursed of the causes and consequences of this sin, and the duties of such as are under the guilt of it. To which is added, a discourse concerning the nature of chastity, and the means of obtaining it. By J. F. Ostervald, minister of the church of Neuschâtel, author of A treatise of the causes of the present corruption of christians, a catechism,&c",94847-traite contre limpurete,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,14,0,280,34,0,328,NA,1,NA,original,328,TRUE,FALSE,FALSE,1,7032.63888888889,Book
French,T202808,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Memoire de la conduite du dernier ministére, et de la chambre basse du Parlement","X-memoire de la conduite du dernier ministére, et de la chambre basse du parlement",London,England,FALSE,Londres :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,72,72,NA,1,NA,original,72,TRUE,FALSE,FALSE,1,1543.75,In-between
English,T142482,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1703?],1703,NA,1703,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The protestation of the Philadelphian Society; with a declaration of the reasons and grounds for their finishing at this time their first testimony. Given at Hoxton near London upon Sunday the 13th of June, being the third Sunday after Trinity, 1703",100025-protestation of philadelphian society with declaration of reasons and grounds for their finishing at this time their first testimony given at hoxton near london upon sunday 13th of june being third sunday after trinity 1703,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T107840,8vo,NA,NA,FALSE,8vo,13,19,0,247,1717.,1717,NA,1717,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The bulwark stormed,81874-bulwark stormed in answer to thomas de launes plea for non-conformists,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,6,0,162,64,0,232,NA,1,NA,original,232,TRUE,FALSE,FALSE,1,4974.30555555556,Book
English,N14868,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A catalogue of the common and statute law-books of this realm,X-a catalogue of the common and statute law-books of this realm,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,6,0,130,0,0,136,NA,1,NA,original,136,TRUE,FALSE,FALSE,1,2803.81944444444,Book
English,T182736,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1709.,1709,NA,1709,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An Epitaph on the French Prophet, who was to make his resurrection on the 25th of May","X-an epitaph on the french prophet, who was to make his resurrection on the 25th of may",Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T187400,1to,NA,NA,FALSE,2fo,30,45,0,1350,1701.,1701,NA,1701,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"By the Lord Lieutenant and Council, a proclamation. Rochester",5802-proclamations,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,12,12,NA,1,NA,original,12,TRUE,FALSE,FALSE,1,1406.25,Pamphlet
English,T66956,4to,NA,NA,FALSE,4to,22,28,0,616,1702],1702,NA,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The necessity and usefulness of the dispensaries lately set up by the College of Physicians in London, for the use of the sick poor. Together with an answer to all the objections rais'd against them by the apothecaries, or others","X-the necessity and usefulness of the dispensaries lately set up by the college of physicians in london, for the use",London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,18,0,0,20,NA,1,NA,original,20,TRUE,FALSE,FALSE,1,1069.44444444444,Pamphlet
English,T30760,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Cicero's second oration against Catiline, applied to the present times: in a congratulatory address to the good people of Augusta, upon the flight of Catiline and others","X-cicero's second oration against catiline, applied to the present times: in a congratulatory address to the good people of augusta,",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,20,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
Latin,T135890,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Judicium Ecclesiæ Catholicæ trium primorum seculorum, de necessitate credendi, quod Dominus noster Jesus Christus sit verus Deus",44225-judicium ecclesiae catholicae trium primorum seculorum de necessitate credendi quod dominus noster jesus christus sit verus deus assertum contra m,London,England,FALSE,Londini :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,3,0,87,0,0,90,NA,1,NA,original,90,TRUE,FALSE,FALSE,1,10546.875,In-between
English,T162401,8vo,NA,NA,FALSE,8vo,13,19,0,247,1711.,1711,NA,1711,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The conduct of the allies,1333-conduct of allies,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,96,96,NA,1,NA,original,96,TRUE,FALSE,FALSE,1,2058.33333333333,In-between
English,T129764,4to,NA,NA,FALSE,4to,22,28,0,616,Printed in the Year 1709.,1709,NA,1709,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The lord Haversham's speech in the House of Peers,394-lord havershams speech in house of peers,Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,427.777777777778,Pamphlet
English,T40784,1to,NA,NA,FALSE,2fo,30,45,0,1350,1710],1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The respondent's case,174612-respondents case george ball appellant,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T102077,8vo,NA,NA,FALSE,8vo,13,19,0,247,1718.,1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The divine institution and rights of Congregational Christian churches, in all their affairs, parts, matter and things: or, separate, Congregational, Protestant, Christian churches proved From the Word of God, to be the same, and to run parallel with the first Christian churches in the Apostles Days; and To be Warranted by, Founded on, and according to the Doctrine and Practice of Christ and his Apostles. Wherein is a Scripture Account and Prospect of Primitive Christianity; as it was left by Christ and his Apostles","X-the divine institution and rights of congregational christian churches, in all their affairs, parts, matter and things: or, separate, congregational,",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,24,6,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,686.111111111111,Pamphlet
English,T7929,4to,NA,NA,FALSE,4to,22,28,0,616,1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Catalogus bibliothecae Sibbaldianae secundum scientias et artes digestus. Pars prima exhibens .,X-catalogus bibliothecae sibbaldianae secundum scientias et artes digestus. pars prima exhibens .,Edinburgh,Scotland,FALSE,Edenburgi :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,52,52,NA,1,NA,original,52,TRUE,FALSE,FALSE,1,2780.55555555556,In-between
English,T202036,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1715?],1715,NA,1715,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The Impostor painted in his own colours; or, The base birth and parentage of the Chevalier de St. George, alias as the Pretender, now truly brought to light","X-the impostor painted in his own colours; or, the base birth and parentage of the chevalier de st. george, alias",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,20,20,NA,1,NA,original,20,TRUE,FALSE,FALSE,1,428.819444444444,Pamphlet
English,T228273,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1711],1711,NA,1711,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Information for James Scot writter in Edinburgh. Against John Frazer merchant there,159345-information for james scot writter in edinburgh against john frazer merchant there,Edinburgh,Scotland,FALSE,"[Edinburgh,",TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,N36822,4to,NA,NA,FALSE,4to,22,28,0,616,1704.,1704,NA,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The true Tom Double,X-the true tom double,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,32,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,1711.11111111111,Pamphlet
English,T160550,4to,NA,NA,FALSE,4to,22,28,0,616,1709?],1709,NA,1709,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A letter from a friend to Mr. John Mackmillan, wherein is demonstrate the contrariety of his principles, and practices, to the scriprure, [sic] our covenants, confession of faith, and practice of Christ, and the primitive Christians; containing also remarks on his and Mr. John Mackniely's printed protestation, ... compared with what rhey [sic] gave in to the commission of the late General Assemblie, upon the 29th. day of September 1708. .",41750-a letter from friend to mr john mackmillan wherein is demonstrate contrariety of his principles and practices to scripture our covenants confession of faith and practice of christ and primitive christians containing also remarks on his and mr john macknielys printed protestation compared vvith vvhat sic they gave in to commission of general assembly upon 29th day of september 1708,Edinburgh,Scotland,FALSE,"[Edinburgh?,",TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,2,0,16,0,0,18,NA,1,NA,original,18,TRUE,FALSE,FALSE,1,962.5,Pamphlet
